PCA_1,PCA_2,PCA_3,phenotype
0.8256609285960537,-1.1114649116309088,0.12089973976558353,wt
0.8494056079085164,-1.104102852038887,0.10791615859462847,wt
0.8731218176919845,-1.0967378984045755,0.094882377260834,wt
0.8968097459025749,-1.0893686456062688,0.08179944109169367,wt
0.9204692806529167,-1.0819938120298689,0.06866865748313171,wt
0.9441007123486578,-1.0746120260782601,0.05549120208016089,wt
0.9677043864678552,-1.067221938430264,0.042268302560101174,wt
0.991280133364466,-1.0598224053738767,0.02900155318991741,wt
1.0148285320939483,-1.052412096695875,0.015692198536303697,wt
1.0383500319217247,-1.0449897737317977,0.0023416168744477724,wt
1.0618448363250514,-1.0375543297298548,-0.011048619240411228,wt
1.0853130551577825,-1.0301047452780299,-0.024476834876191973,wt
1.1087555323832432,-1.0226398270089962,-0.03794173569468656,wt
1.1321727162583979,-1.0151585670468317,-0.05144177082018921,wt
1.1555650726720375,-1.0076600134937772,-0.06497537552066274,wt
1.178933085979381,-1.0001432708006879,-0.07854097910637213,wt
1.202277131738382,-0.9926076770100374,-0.09213736129574124,wt
1.2255966059729344,-0.9850538425910134,-0.10576563005526375,wt
1.2488905290647545,-0.977482826978026,-0.11942790594624661,wt
1.2721578970415357,-0.969895623015755,-0.1331263321175096,wt
1.295397664587903,-0.9622931672462649,-0.14686307437126034,wt
1.3186087355295928,-0.9546763482644074,-0.16064032946991233,wt
1.3417899549423769,-0.9470460137700594,-0.17446033439529415,wt
1.3649401023659755,-0.9394029765721031,-0.18832537648209335,wt
1.3880578856683954,-0.9317480197630532,-0.20223780437847513,wt
1.411141935152195,-0.924081901255584,-0.21620003981263583,wt
1.4341907975234347,-0.9164053578517345,-0.2302145901655911,wt
1.4572029293587738,-0.9087191090011693,-0.2442840618689844,wt
1.4801766897066249,-0.9010238603962065,-0.25841117466235297,wt
1.5031103314458423,-0.8933203075476516,-0.272598776758221,wt
1.5260019909989841,-0.885609139486991,-0.28684986097537934,wt
1.5488496759567154,-0.8778910427470011,-0.30116758191148285,wt
1.571651250113555,-0.8701667057847727,-0.3155552742354181,wt
1.5944044153409842,-0.8624368240289915,-0.33001647218790003,wt
1.617106689629173,-0.8547021057578269,-0.34455493038527973,wt
1.6397558211002419,-0.8469633755445145,-0.3591739984614782,wt
1.662353249431924,-0.8392222947346544,-0.37387170059969216,wt
1.684902412099202,-0.8314809841168621,-0.38864325577988895,wt
1.7074068560538873,-0.8237416294500669,-0.4034838015577895,wt
1.729870228047324,-0.816006491104124,-0.41838839237387565,wt
1.7522962789329382,-0.8082779190847704,-0.43335197174404994,wt
1.7746895713025566,-0.8005581274793804,-0.44836981375861423,wt
1.7970541565792713,-0.7928496714094486,-0.46343660184967134,wt
1.8193936948301335,-0.7851554291032296,-0.47854645664630774,wt
1.8417138748201847,-0.7774777949415905,-0.49369452674046166,wt
1.8640187321770276,-0.7698199777716377,-0.5088744430312533,wt
1.8863139615572009,-0.7621848961432106,-0.5240805000305121,wt
1.908604111938579,-0.7545761805567781,-0.5393056754322472,wt
1.9308966870150772,-0.7469968194468091,-0.5545443444190469,wt
1.953196391387673,-0.7394511753829323,-0.5697882506218211,wt
1.9755101597938056,-0.7319433334324952,-0.5850298277045548,wt
1.9978453799103921,-0.7244777840342106,-0.6002608491303516,wt
2.020209901130552,-0.7170595031315847,-0.6154722822633351,wt
2.042609802268046,-0.7096926704232153,-0.6306567218202397,wt
2.065045734101553,-0.7023783560645971,-0.645812712632796,wt
2.0875177795497493,-0.695117001221343,-0.6609399910837921,wt
2.110027241401414,-0.6879086277062333,-0.6760391417105921,wt
2.1325724285348255,-0.6807541809464965,-0.6911087766469347,wt
2.155154032247278,-0.6736537970449191,-0.7061491520465544,wt
2.177772827853958,-0.6666075420749881,-0.7211606246357798,wt
2.200427734776423,-0.6596159998166627,-0.7361423789182469,wt
2.2231188329603753,-0.6526793159763344,-0.7510944435084528,wt
2.2458469694880483,-0.645797320561452,-0.7660174317373282,wt
2.268610097594286,-0.6389706161137004,-0.7809101561900769,wt
2.291409719812991,-0.6321986130224453,-0.7957738724762605,wt
2.3142441925732147,-0.625481518355791,-0.8106079168005905,wt
2.33711354444429,-0.6188188675639801,-0.8254128801739508,wt
2.360016829423113,-0.6122104744472986,-0.8401893912135461,wt
2.382952259771665,-0.6056570642666014,-0.8549400823622125,wt
2.40591804785237,-0.599159395635501,-0.8696689788212298,wt
2.4289111564375654,-0.5927183237856614,-0.8843802637684737,wt
2.4519278359301433,-0.5863345858120108,-0.8990787673776169,wt
2.4749651207008965,-0.5800083246894282,-0.9137710784782295,wt
2.4980172225684725,-0.5737400088989351,-0.9284634196130876,wt
2.521079984492267,-0.5675291241148863,-0.9431646839589461,wt
2.544146367400822,-0.561375303703406,-0.9578837730624348,wt
2.567209669363317,-0.5552773444303178,-0.9726318824528751,wt
2.5902605624192394,-0.5492338704276722,-0.9874208538866892,wt
2.6132916607193124,-0.5432432820031883,-1.0022622361460418,wt
2.6363001207947945,-0.5373061217941378,-1.0171593156192085,wt
2.659285455774354,-0.5314229198489767,-1.032114681553825,wt
2.6822452297222896,-0.5255945386282581,-1.0471298083733478,wt
2.7051784014405196,-0.5198212664160256,-1.0622072296391412,wt
2.7280828616566675,-0.5141033837514373,-1.0773489293644454,wt
2.7509569951307347,-0.5084406905660505,-1.0925573586775017,wt
2.773798580192052,-0.5028326830822771,-1.107834694694789,wt
2.7966052370567387,-0.4972785042211379,-1.1231831979104656,wt
2.8193749507334642,-0.4917791397550846,-1.1386067514510567,wt
2.8421044319792186,-0.4863376513922063,-1.154109923532439,wt
2.864790211272322,-0.4809574632654108,-1.1696982471414477,wt
2.887428124282536,-0.4756425153670696,-1.185378137621623,wt
2.910013281868493,-0.4703973543722032,-1.2011572618452533,wt
2.932539631086463,-0.465227350936742,-1.2170447864453433,wt
2.9550006057065064,-0.4601384722618274,-1.2330507770709924,wt
2.9773901701786545,-0.4551365930831189,-1.2491833963571195,wt
2.9997022656352548,-0.45022794506591346,-1.26545149568123,wt
3.021929768350513,-0.44541939006070985,-1.2818646396834352,wt
3.0440650826175086,-0.44071813691842254,-1.2984334424938735,wt
3.0660976837292657,-0.43613385959797607,-1.315170214166613,wt
3.0880163319571228,-0.431678970337763,-1.3320904953761512,wt
3.1098126429758506,-0.42736317315989225,-1.3492043864752523,wt
3.1314798004290276,-0.4231946766011335,-1.3665171602149833,wt
3.15300218178903,-0.41919305579708166,-1.384048452120008,wt
3.1743795307233906,-0.4153647780586634,-1.401794538021606,wt
3.1956040895570776,-0.4117270220850556,-1.4197627892857516,wt
3.216677343234523,-0.4082917100944733,-1.4379476297274643,wt
0.9249924121076623,1.6372616044657633,1.6647632357815212,lmx1b
0.9213205469380806,1.64468242641956,1.6409705703392605,lmx1b
0.9199088449732974,1.6509096121107596,1.6166123393830438,lmx1b
0.9219898746202273,1.6569783265668863,1.59224218291676,lmx1b
0.9242092929077104,1.6614041016295626,1.5675318248587229,lmx1b
0.9261222457073106,1.664457637916059,1.542584986156303,lmx1b
0.9302833981351206,1.6675232743505064,1.5179315014246262,lmx1b
0.9379525357922113,1.6712877459894182,1.4942423786043153,lmx1b
0.9490354074529409,1.6758560019627686,1.4720921494636652,lmx1b
0.9628793812446633,1.681117155751223,1.4517124372267856,lmx1b
0.9786490913539339,1.686929754710896,1.4329357376992145,lmx1b
0.9957154269813103,1.6931742766887596,1.4154729321986597,lmx1b
1.013679941777155,1.6997608627063336,1.3990655054756571,lmx1b
1.0322890129287978,1.7066243123449818,1.3835083457327957,lmx1b
1.051372621997508,1.7137154799690069,1.3686470761930256,lmx1b
1.0708205595754012,1.7209995938629372,1.354359226351932,lmx1b
1.0905515714557914,1.7284484817229888,1.340553536227416,lmx1b
1.1105087898522812,1.7360410687683199,1.327155880479396,lmx1b
1.130590885314599,1.7437633785691071,1.3140211072339338,lmx1b
1.1506263009927544,1.7516114667891673,1.300889949007895,lmx1b
1.170478171632264,1.7595838065161407,1.287554719094469,lmx1b
1.1900317313157447,1.7676764831421725,1.2738598681794264,lmx1b
1.2091900671482172,1.7758850930176322,1.2596828247312934,lmx1b
1.227861930907078,1.784201663997616,1.244930034303236,lmx1b
1.245958359692434,1.7926139143844202,1.2295333327165963,lmx1b
1.2634005839135556,1.8011092178647372,1.2134399797561737,lmx1b
1.2801096615715617,1.8096697673298436,1.1966201337344418,lmx1b
1.2960137015705928,1.818275607001499,1.1790609327648358,lmx1b
1.3110494235352597,1.8269052243159143,1.1607651122828886,lmx1b
1.3251640040451278,1.8355364577881386,1.1417489435334558,lmx1b
1.3383137016431041,1.844145562298184,1.1220441818770357,lmx1b
1.3504688731200767,1.8527104908669068,1.1016903875460062,lmx1b
1.361610436801839,1.8612090666801557,1.0807383693345252,lmx1b
1.3717325813425536,1.8696215688099278,1.059243120208191,lmx1b
1.380841962076876,1.8779315263563612,1.03726019869577,lmx1b
1.388977671171556,1.8861288353902368,1.0148522399205937,lmx1b
1.3962323260992078,1.894209989172318,0.992107035398791,lmx1b
1.4026967536916388,1.902179382059197,0.9690834668269985,lmx1b
1.4084440610328908,1.9100395126812475,0.9458324630926808,lmx1b
1.4135351736803554,1.9177932354914575,0.9223935544544323,lmx1b
1.418020997914543,1.9254435087356705,0.8987975351314708,lmx1b
1.4219440273756738,1.93299307398154,0.8750689152724389,lmx1b
1.4253396700472556,1.9404442702162878,0.8512276656355316,lmx1b
1.4282372929254683,1.9477988418227188,0.8272907533611243,lmx1b
1.4306610761029328,1.9550577727881435,0.8032734288501043,lmx1b
1.4326310642511784,1.9622225399945576,0.7791855812042221,lmx1b
1.434163048239568,1.9692933491222022,0.7550379385177115,lmx1b
1.4352692465847856,1.9762698439961794,0.7308400665266972,lmx1b
1.4359585888895487,1.9831514454739225,0.7065993468596424,lmx1b
1.4362367526475073,1.989936580012501,0.682323742582261,lmx1b
1.4361062805037563,1.9966235148088545,0.6580188284223913,lmx1b
1.4355664969519286,2.0032091412937336,0.6336920497070787,lmx1b
1.434613414448522,2.009689577542077,0.6093503880780302,lmx1b
1.4332394181354562,2.016060026514921,0.585000499785687,lmx1b
1.4314326698340987,2.0223149459499608,0.560647443789595,lmx1b
1.4291768730228718,2.0284463111758675,0.536300632598051,lmx1b
1.4264501560542289,2.0344444731499993,0.5119695266175694,lmx1b
1.423223797206907,2.0402974840584966,0.4876646727377089,lmx1b
1.4194600139183062,2.0459908518359646,0.4633962200145424,lmx1b
1.4151113288772053,2.0515036778931655,0.43918697521516475,lmx1b
1.410116847189546,2.0568124094514,0.41505575455779425,lmx1b
1.404422494575793,2.0618936799960146,0.3910328103592831,lmx1b
1.397979914122394,2.0667268566347903,0.3671472589668615,lmx1b
1.3907458151339915,2.0712908173781894,0.3434359234051195,lmx1b
1.382685034757327,2.0755655683702763,0.31994062912703614,lmx1b
1.3737709595704124,2.079535150057162,0.2966981502971062,lmx1b
1.3639947633812521,2.08318635511444,0.2737540103986425,lmx1b
1.3533624607532173,2.0865130805003456,0.25114365656371973,lmx1b
1.3418991079147138,2.0895162722934,0.2288965924240824,lmx1b
1.3296482295400425,2.092204867558358,0.20703205784262024,lmx1b
1.3166695261684536,2.0945958397628326,0.1855561942078447,lmx1b
1.3030352521156592,2.0967133790261174,0.16446102627026565,lmx1b
1.2888258610851206,2.0985874084687897,0.1437251777899083,lmx1b
1.2741255535818419,2.1002517339913425,0.12331591058479281,lmx1b
1.2590182469195792,2.10174213218348,0.10319191552200974,lmx1b
1.2435843585179118,2.103094614243799,0.08330637540277391,lmx1b
1.2279008862623009,2.104343838137171,0.06361278123594014,lmx1b
1.212033950535466,2.105522577231629,0.044059703927431026,lmx1b
1.1960472872199877,2.106660343583804,0.024604099814973343,lmx1b
1.1799848423374295,2.1077765652176517,0.0052077479767209806,lmx1b
1.1638526760571137,2.1088574553663215,-0.014132585238039593,lmx1b
1.1476458018126883,2.109882521075028,-0.03341288239115549,lmx1b
1.1313591845151985,2.110833177019563,-0.05262946395680827,lmx1b
1.1149879027744207,2.111692207391193,-0.07177860527485166,lmx1b
1.098527228830051,2.112443356491095,-0.09085629643291786,lmx1b
1.081973702465018,2.113070975164719,-0.10985689929805781,lmx1b
1.0653225400116888,2.1135598781535,-0.12877604222567463,lmx1b
1.0485689739683528,2.113895048536596,-0.1476089497440158,lmx1b
1.0317100150338083,2.114061439782668,-0.16634840644485469,lmx1b
1.0147401861837937,2.114043878660441,-0.18498944709334744,lmx1b
0.9976563921868925,2.113826866824313,-0.20352386036364514,lmx1b
0.9804537024786598,2.11339445101843,-0.22194475676099362,lmx1b
0.9631284003671127,2.112730110965355,-0.24024315599824245,lmx1b
0.9456762184842844,2.1118166042510786,-0.25840981189486967,lmx1b
0.9280931575383853,2.110635857054354,-0.27643424433935554,lmx1b
0.9103751884710684,2.1091688217550133,-0.2943049581220471,lmx1b
0.8925187533130626,2.107395387373306,-0.31200883926568634,lmx1b
0.8745196728514708,2.1052941338954674,-0.32953213148364346,lmx1b
0.8563753446709519,2.102842433724594,-0.34685816986633183,lmx1b
0.8380820501924551,2.1000159867373585,-0.3639698805072105,lmx1b
0.8196382318776373,2.0967891309665507,-0.3808465463899135,lmx1b
0.8010415809982424,2.0931356377383086,-0.39746754663574124,lmx1b
0.7822969859407372,2.089044443915812,-0.4138168305528345,lmx1b
0.7634101182223456,2.084514286080668,-0.4298855134403648,lmx1b
0.7443893299464375,2.0795454290339683,-0.4456632366011847,lmx1b
0.7252422143595618,2.0741387911941453,-0.46114107537952254,lmx1b
0.7059763733915594,2.0682960871231617,-0.4763108512112701,lmx1b
0.6866007924973233,2.0620202690499174,-0.49116408054778177,lmx1b
0.6671239771952179,2.0553149866655103,-0.5056934745746706,lmx1b
0.647554372991915,2.048184671716619,-0.519892573080509,lmx1b
0.6279011496224568,2.0406348166217465,-0.533755176059954,lmx1b
0.6081732228964868,2.0326716150947304,-0.5472760585547195,lmx1b
0.58837944001606,2.024301989880996,-0.5604508038294224,lmx1b
0.5685285803856887,2.0155335585084195,-0.5732757755957947,lmx1b
0.5486294181157336,2.00637462779087,-0.5857480517772474,lmx1b
0.5286904163261629,1.9968340154360549,-0.5978655852876475,lmx1b
0.5087198014941642,1.9869210307814802,-0.6096271097831434,lmx1b
0.48872575242858884,1.9766455244819792,-0.6210319900640794,lmx1b
0.4687158290359538,1.9660175483357787,-0.632080506518876,lmx1b
0.4486972935286976,1.9550474545660224,-0.6427736095526696,lmx1b
0.428677168375906,1.9437458790880662,-0.6531128439240863,lmx1b
0.40866232466454977,1.9321237499054706,-0.6631002653462289,lmx1b
0.3886585447245949,1.9201916853947911,-0.67273885263473,lmx1b
0.3686710930827851,1.9079616641558148,-0.6820322667416039,lmx1b
0.3487009673285735,1.8954550369804137,-0.6909874323755181,lmx1b
0.32874508099736405,1.8826962128019389,-0.6996136536351184,lmx1b
0.3088006562317279,1.869709335063084,-0.7079199729306684,lmx1b
0.28886397860708724,1.8565174307004562,-0.7159156786733922,lmx1b
0.2689303597528313,1.8431423489824503,-0.7236102472177707,lmx1b
0.24899572239831164,1.8296058243565239,-0.731012696403145,lmx1b
0.22905406154575536,1.815927775803077,-0.7381325225050432,lmx1b
0.2091006484368732,1.8021285036456511,-0.7449784936247651,lmx1b
0.18912885662564796,1.788226544121912,-0.7515597704908522,lmx1b
0.16913327052360907,1.7742408507961973,-0.7578848259089317,lmx1b
0.1491068660665988,1.7601888749898285,-0.7639623725143962,lmx1b
0.12904377828627686,1.7460885430675992,-0.7698004843922577,lmx1b
0.10893669369763422,1.7319564748051774,-0.7754073928223777,lmx1b
0.08877921690756313,1.717809693104147,-0.7807907945718958,lmx1b
0.06856409227730925,1.703664423966819,-0.7859583640561584,lmx1b
0.04828441947593338,1.689536999535506,-0.7909174283101736,lmx1b
0.027933053759951518,1.6754434865257986,-0.7956751383190089,lmx1b
0.007502768270569733,1.6613998497501656,-0.8002384352412165,lmx1b
-0.013013526174185913,1.6474221504438906,-0.8046140154215218,lmx1b
-0.03362313358717293,1.6335263507437954,-0.8088084220631646,lmx1b
-0.05433320386876463,1.619728610240229,-0.8128279797639726,lmx1b
-0.07515090233604477,1.6060452119167685,-0.8166788469589856,lmx1b
-0.09608273329381703,1.5924923861359426,-0.8203693205044746,lmx1b
-0.11713305872356229,1.5790854758892594,-0.8239162918652135,lmx1b
-0.13830562306816263,1.5658398430202336,-0.8273386319538887,lmx1b
-0.15960458450145928,1.5527708192559389,-0.8306552588667235,lmx1b
-0.18103357620246469,1.5398943146403792,-0.8338850201887743,lmx1b
-0.2025966320498188,1.527226269856204,-0.8370468707153141,lmx1b
-0.22429729613384777,1.5147832109354342,-0.840159768872853,lmx1b
-0.2461390650930685,1.502581992422528,-0.843242774667368,lmx1b
-0.26812515701192546,1.4906399374386006,-0.8463150440507292,lmx1b
-0.2902581881298017,1.4789750018631203,-0.8493958093997367,lmx1b
-0.3125406915661933,1.4676054797594513,-0.8525044722586349,lmx1b
-0.3349740718276625,1.4565505147243993,-0.8556604714895572,lmx1b
-0.35755969184465936,1.4458295020089251,-0.8588834417930908,lmx1b
-0.3802974068806697,1.435462743475967,-0.8621930031597537,lmx1b
-0.40318682498939445,1.4254707654001069,-0.8656089263202482,lmx1b
-0.42622587842586596,1.41587486830173,-0.8691508965535131,lmx1b
-0.44941179971440903,1.4066965683285984,-0.8728386151233014,lmx1b
-0.4727401554349614,1.3979578563077446,-0.8766915917370045,lmx1b
-0.49620524533134314,1.3896808560938918,-0.8807291269275834,lmx1b
-0.5197997424874443,1.38188776541364,-0.8849701555204401,lmx1b
-0.5435146423936473,1.3746006453493451,-0.8894331171292695,lmx1b
-0.5673391413266589,1.3678412097678612,-0.8941357926249776,lmx1b
-0.5912608459585622,1.361630331679381,-0.8990950541090633,lmx1b
-0.6152638464787435,1.3559676911710234,-0.9043103750177148,lmx1b
-0.6393317158312588,1.35081198354015,-0.9097496039386066,lmx1b
-0.6634501970215273,1.3461168467973372,-0.9153776179656706,lmx1b
-0.687609341155508,1.3418354512035866,-0.9211605697899037,lmx1b
-0.711801109608625,1.3379212276305035,-0.9270654182297696,lmx1b
-0.7360207493399098,1.334327753380116,-0.9330602759708545,lmx1b
-0.7602648824072981,1.331009107057153,-0.9391139141795591,lmx1b
-0.7845323333155871,1.3279196991940616,-0.9451958916537444,lmx1b
-0.8088229476429052,1.325014337759788,-0.9512761552385709,lmx1b
-0.8331375979645171,1.3222480704073447,-0.9573249109350859,lmx1b
-0.8574781041239227,1.3195760116829023,-0.963312455946389,lmx1b
-0.8818459602362066,1.3169532707511842,-0.9692087071778964,lmx1b
-0.9062437244441094,1.3143345695570217,-0.974983376355064,lmx1b
-0.9306722143579172,1.3116743078555244,-0.980605136709599,lmx1b
-0.9551332182681321,1.308926032251672,-0.9860421069174927,lmx1b
-0.9796257080173244,1.3060426282599387,-0.9912608478600927,lmx1b
-1.004148652656721,1.3029758053420928,-0.9962268825267235,lmx1b
-1.028698049277197,1.2996762832427422,-1.0009039830247544,lmx1b
-1.053267351541031,1.2960936646266135,-1.0052542727741878,lmx1b
-1.0778482585749913,1.2921762843342075,-1.0092383951705532,lmx1b
-1.1024265741917074,1.2878719486858003,-1.012814970924489,lmx1b
-1.1269848815774033,1.283127809767998,-1.015941359179568,lmx1b
-1.1515020265140041,1.2778947497632516,-1.0185763074205385,lmx1b
-1.1759563494909555,1.2721606367466622,-1.0207009117986034,lmx1b
-1.200329102484642,1.2659330744275432,-1.0223087143379859,lmx1b
-1.2246014024247103,1.2592195909132207,-1.0233928499692146,lmx1b
-1.2487545255863575,1.252027282030143,-1.0239458436154374,lmx1b
-1.2727685145747973,1.2443631790144678,-1.0239595017718939,lmx1b
-1.2966229929678226,1.2362340079036813,-1.0234249023124842,lmx1b
-1.320296979270974,1.2276462048935912,-1.022332314575955,lmx1b
-1.3437685472809215,1.2186060018749132,-1.020671137744063,lmx1b
-1.3670146253438593,1.2091194828856076,-1.0184298522448632,lmx1b
-1.3900107784144835,1.1991926582691181,-1.0155959814649624,lmx1b
-1.4127309727030721,1.188831559078655,-1.0121560670977594,lmx1b
-1.4351473234101182,1.1780423546373786,-1.0080956623851134,lmx1b
-1.4572298271006154,1.1668314964824409,-1.003399348595161,lmx1b
-1.4789464151829426,1.155205708848718,-0.9980506933076402,lmx1b
-1.5002625042640074,1.1431722398275088,-0.9920323210419999,lmx1b
-1.5211393802075506,1.13073988420998,-0.9853264538786227,lmx1b
-1.5415357895472204,1.1179182460782366,-0.9779146152774476,lmx1b
-1.5614083956293512,1.1047174635752979,-0.9697774337208106,lmx1b
-1.5807070095047226,1.091151588110823,-0.9608968277474063,lmx1b
-1.5993807594822818,1.0772347833219806,-0.9512538681219733,lmx1b
-1.617376355030532,1.062981829889911,-0.9408454183458114,lmx1b
-1.6346566084677296,1.0483976892848748,-0.9297077411317549,lmx1b
-1.6511952469553537,1.0334898641193224,-0.9178935180156396,lmx1b
-1.6669790883272795,1.0182676791511271,-0.905462974125699,lmx1b
-1.682006637059888,1.0027428683942938,-0.8924822792037698,lmx1b
-1.6962894050222215,0.9869266958395486,-0.8790190424055894,lmx1b
-1.7098467563074622,0.970833335843874,-0.8651432041130269,lmx1b
-1.7227094078439003,0.9544732980033789,-0.8509197503803415,lmx1b
-1.7349123782174638,0.9378588553911905,-0.8364120817353258,lmx1b
-1.7464949463690207,0.921001847682484,-0.8216792559973816,lmx1b
-1.7575004285026488,0.9039111791936851,-0.8067732681224088,lmx1b
-1.7679723659140911,0.8865960423773407,-0.7917416574340369,lmx1b
-1.777954379960847,0.8690645008470383,-0.7766262935832194,lmx1b
-1.7874877762968242,0.8513263346349951,-0.7614659938097723,lmx1b
-1.7966145386988768,0.8333864807036045,-0.7462911869996288,lmx1b
-1.805373321834551,0.8152515067687925,-0.7311298410292124,lmx1b
-1.8137999331977943,0.7969287118039988,-0.7160070030374523,lmx1b
-1.8219281290900589,0.7784243235323537,-0.7009436525339794,lmx1b
-1.829789901824131,0.7597425887264411,-0.6859563780275496,lmx1b
-1.83741388397246,0.7408896055167121,-0.6710608241357201,lmx1b
-1.8448265431394375,0.7218708473101461,-0.6562699366019763,lmx1b
-1.8520471000007352,0.7026922622425705,-0.6415901534070045,lmx1b
-1.8590817393889363,0.6833615380483837,-0.6270183897769864,lmx1b
-1.8659332892781653,0.6638875710602172,-0.6125526826666541,lmx1b
-1.8726044624114793,0.6442759944691271,-0.5981900925609542,lmx1b
-1.8790978269827978,0.6245294383953947,-0.5839267780676829,lmx1b
-1.885412876749762,0.6046569955849196,-0.5697646190802468,lmx1b
-1.8915515578492106,0.5846575564990704,-0.5556990952442529,lmx1b
-1.8975125522033718,0.5645379728232712,-0.5417321473192667,lmx1b
-1.9032957460865958,0.5442989694905688,-0.527862114192661,lmx1b
-1.9088999930844202,0.523942505820877,-0.5140888649442376,lmx1b
-1.914322954416312,0.5034728651040397,-0.5004143959030709,lmx1b
-1.9195629713028604,0.48288981035339107,-0.4868381903705709,lmx1b
-1.9246173893984284,0.4621947592090642,-0.4733613591348152,lmx1b
-1.9294830659265114,0.4413890522648699,-0.4599854287982186,lmx1b
-1.934156279949304,0.4204744262470036,-0.4467126158155339,lmx1b
-1.9386332132674446,0.39945085055579516,-0.4335444434813851,lmx1b
-1.9429094062279826,0.3783188378371782,-0.42048321918528886,lmx1b
-1.9469798880860616,0.3570788880094282,-0.4075316664418286,lmx1b
-1.9508391915818792,0.3357313592342644,-0.39469284472047583,lmx1b
-1.954481327830594,0.31427649594533635,-0.3819701730402141,lmx1b
-1.9578997721421956,0.29271436100270926,-0.36936740120026285,lmx1b
-1.9610874186552614,0.271044914785608,-0.3568886731566624,lmx1b
-1.9640365185910948,0.24926821558960882,-0.34453865932656247,lmx1b
-1.9667386626322472,0.22738431324394026,-0.3323225131333419,lmx1b
-1.969184734648761,0.2053932824431587,-0.3202459141440089,lmx1b
-1.971364865859893,0.1832952017789768,-0.30831508552270365,lmx1b
-1.9732684394077304,0.16108937729330633,-0.296536421197854,lmx1b
-1.9748838093435759,0.13877682435988145,-0.28491784571461254,lmx1b
-1.9761984923977807,0.11635815319315151,-0.273467643133536,lmx1b
-1.9772028638619459,0.09383682104783116,-0.26219001255846225,lmx1b
-1.977893625452226,0.07121940041937833,-0.25107987711828933,lmx1b
-1.978267781366162,0.04851560498430634,-0.2401324226155382,lmx1b
-1.9783220767514629,0.025734545655746364,-0.22934232651451222,lmx1b
-1.9780528880686155,0.0028831433155027866,-0.21870303605440877,lmx1b
-1.9774561864495241,-0.02002898565883001,-0.2082090500140619,lmx1b
-1.9765275450904292,-0.04299239148537258,-0.19785451305042492,lmx1b
-1.9752618968262583,-0.06600060495653688,-0.18763195613193176,lmx1b
-1.9736539421279653,-0.08904116482358071,-0.1775362607326022,lmx1b
-1.971697300727796,-0.11210883589577089,-0.1675587657531846,lmx1b
-1.9693855676456007,-0.13518992629045837,-0.15769408264239002,lmx1b
-1.9667109673110301,-0.15827764736692862,-0.14793337860716713,lmx1b
-1.963665438342967,-0.18135963016702397,-0.13826967459544065,lmx1b
