"timepoint_x","perturbation_x","m_severity_x","cell_group","log_abund_x","log_abund_se_x","log_abund_sd_x","timepoint_y","perturbation_y","m_severity_y","log_abund_y","log_abund_se_y","log_abund_sd_y","delta_log_abund","delta_log_abund_se","delta_p_value","delta_q_value","power","mdfc","timepoint","m_severity","x_perturbation","y_perturbation"
60,"ctrl-inj","severe","hindbrain, marginal zone, (ebf3a+)",1.23015086913266,0.178378264013952,0.321425197742698,60,"lmx1ba;lmx1bb","severe",1.84058826740643,0.0461755112142054,0.321425197742698,0.610437398273775,0.184257924954462,0.00114905993895928,0.00383019979653093,0.911970109831437,1.84123671896819,60,"severe","ctrl-inj","lmx1ba;lmx1bb"
60,"ctrl-inj","severe","lateral hindbrain, glutamatergic neuron",-0.782645143411982,0.223899929494331,0.321425197742698,60,"lmx1ba;lmx1bb","severe",-0.52198746289459,0.150364428468843,0.321425197742698,0.260657680517392,0.269704727018879,0.335321704268338,0.546947503253868,0.161945606366046,1.30024109691199,60,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain (lhx9+, barhl1b+)",1.30094891033759,0.231802358755256,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.41035702109432,0.163737081720202,0.321425197742698,1.10940811075673,0.283799516304641,0.000138125968970943,0.00138125968970943,0.974361971406923,3.03256295334399,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",3.27999931474966,0.0392402023815819,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",3.21003868303975,0.0793610542347356,0.321425197742698,-0.069960631709912,0.0885323128140011,0.430602483703711,0.615146405291016,0.124031458625538,1.07385972292346,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",-0.54999939232382,0.438327288890157,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",0.595966595855679,0.458227418224418,0.321425197742698,1.1459659881795,0.634116061142131,0.0726725284332303,0.145345056866461,0.439369439635565,3.14589603157858,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, (lmx1ba+, lmx1bb+)",2.20343859163445,0.0612503608766465,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.21671317087249,0.171833764315614,0.321425197742698,0.0132745792380464,0.182423817705895,0.942084713689732,0.942084713689732,0.0506067857226745,1.06029985317835,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.89576017940361,0.0918471467212546,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.79506976260159,0.116488073434454,0.321425197742698,-0.100690416802026,0.148342069600321,0.498294670042859,0.622868337553574,0.104223879293608,1.1097710791018,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron",4.01426371159631,0.0527453519643204,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",4.03783717752532,0.0670051798246464,0.321425197742698,0.0235734659290046,0.0852746520202413,0.782577135806849,0.869530150896498,0.0587996162395912,1.03426016270374,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron (lhx9+)",2.4783060647509,0.0906758612358221,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.29418112777007,0.136882735467571,0.321425197742698,-0.184124936980823,0.164191945843708,0.263851720457555,0.439752867429258,0.201887437156905,1.20288963999262,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, marginal zone",0.140786723136747,0.118758084088615,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",0.900974803774737,0.195663234728224,0.321425197742698,0.76018808063799,0.22888334137877,0.00111749634370494,0.00558748171852469,0.913294809745305,2.13867862550118,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","hindbrain, marginal zone, (ebf3a+)",2.44281106247302,0.0933974362569154,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.84456368235267,0.111619749327188,0.321425197742698,0.401752619879653,0.145540542596312,0.00646944040321115,0.0215648013440372,0.788277052889233,1.49444247583496,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","not_severe","lateral hindbrain, glutamatergic neuron",1.37804595682455,0.104047830698755,0.321425197742698,36,"lmx1ba;lmx1bb","not_severe",2.0311742477875,0.267939613756986,0.321425197742698,0.653128290962953,0.287432753341298,0.0244444557704871,0.0611111394262179,0.622612169020915,1.92155939733548,36,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain (lhx9+, barhl1b+)",1.3487441403804,0.181520580249004,0.321425197742698,36,"lmx1ba;lmx1bb","severe",1.94418520392814,0.100238223059566,0.321425197742698,0.595441063547736,0.207358198333402,0.00465652761827588,0.0155217587275863,0.819009402742892,1.81383175091077,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",3.04877108653919,0.0600287484901934,0.321425197742698,36,"lmx1ba;lmx1bb","severe",3.1451286686883,0.0469130609454853,0.321425197742698,0.0963575821491092,0.0761858643881772,0.207852163493549,0.296931662133641,0.244097264339824,1.10132145513129,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",-0.532197052144089,0.165639435345235,0.321425197742698,36,"lmx1ba;lmx1bb","severe",0.275935065645005,0.097076950922858,0.321425197742698,0.808132117789094,0.191990512635305,4.32636859741089e-05,0.000432636859741089,0.987752194193223,2.24371308300356,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, (lmx1ba+, lmx1bb+)",2.0595130381298,0.127452887878273,0.321425197742698,36,"lmx1ba;lmx1bb","severe",1.5920415382255,0.056009322455306,0.321425197742698,-0.467471499904299,0.139216675834521,0.000988383214074983,0.00494191607037491,0.918929407157195,1.59595379575538,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.7157559666075,0.0611203951288204,0.321425197742698,36,"lmx1ba;lmx1bb","severe",2.55831783651092,0.0423986723255935,0.321425197742698,-0.157438130096578,0.0743864914865339,0.0359004893473928,0.0706507714267783,0.562212940097156,1.17051338816525,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, glutamatergic neuron",4.03299428802497,0.0458094594966443,0.321425197742698,36,"lmx1ba;lmx1bb","severe",4.01613220529654,0.0168139991277702,0.321425197742698,-0.0168620827284274,0.0487977166068594,0.730148961923416,0.730148961923416,0.063787784748326,1.0215152913656,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, glutamatergic neuron (lhx9+)",2.43027257216657,0.0957819716446024,0.321425197742698,36,"lmx1ba;lmx1bb","severe",2.2901520250685,0.118415470907377,0.321425197742698,-0.140120547098074,0.152303676391423,0.358998352863707,0.448747941079634,0.151168648219431,1.15190663727117,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, marginal zone",0.506183808389941,0.194211522364872,0.321425197742698,36,"lmx1ba;lmx1bb","severe",0.619207686875693,0.0937790903139012,0.321425197742698,0.113023878485751,0.215667877068849,0.600982257621335,0.667758064023705,0.0820107436104984,1.13038936300216,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","hindbrain, marginal zone, (ebf3a+)",2.41104849568532,0.144202560373641,0.321425197742698,36,"lmx1ba;lmx1bb","severe",2.72820877317834,0.0322114304553832,0.321425197742698,0.317160277493026,0.147756403144823,0.0333883224442883,0.0706507714267783,0.574010941369666,1.37323304685904,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
36,"ctrl-inj","severe","lateral hindbrain, glutamatergic neuron",1.31466390385953,0.129047613172345,0.321425197742698,36,"lmx1ba;lmx1bb","severe",1.66800093311933,0.11469267999211,0.321425197742698,0.3533370292598,0.172649058234476,0.042390462856067,0.0706507714267783,0.534535350390802,1.42382998396448,36,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain (lhx9+, barhl1b+)",2.53960431925897,0.143944434065985,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.53960431925897,0.143944434065985,0.321425197742698,0,0.203568170884236,1,1,0.0500000000000001,1.06624852782669,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",2.88291825659688,0.046592353047126,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.88291825659688,0.046592353047126,0.321425197742698,0,0.0658915375821209,1,1,0.0500000000000001,1.02098015888235,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",0.940231337454376,0.303084229236422,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",0.940231337454376,0.303084229236422,0.321425197742698,0,0.428625827527544,1,1,0.0500000000000001,1.14461053814154,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, (lmx1ba+, lmx1bb+)",2.61130345442936,0.121477990520655,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.61130345442936,0.121477990520655,0.321425197742698,0,0.171795821724141,1,1,0.0500000000000001,1.05562672514157,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.91126823175224,0.0706025283109703,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.91126823175224,0.0706025283109703,0.321425197742698,0,0.0998470530752046,1,1,0.0500000000000001,1.03196302775488,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron",4.51698005893657,0.0680012169345734,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",4.51698005893657,0.0680012169345734,0.321425197742698,0,0.0961682432467487,1,1,0.0500000000000001,1.03076743725585,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron (lhx9+)",2.32993793265012,0.211666155518242,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.32993793265012,0.211666155518242,0.321425197742698,0,0.299341147829271,1,1,0.0500000000000001,1.09891738106811,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, marginal zone",1.71510651081882,0.396620912343617,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",1.71510651081882,0.396620912343617,0.321425197742698,0,0.560906673357134,1,1,0.0500000000000001,1.193329742206,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","hindbrain, marginal zone, (ebf3a+)",2.7699779600919,0.131858518030239,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.7699779600919,0.131858518030239,0.321425197742698,0,0.186476104512781,1,1,0.0500000000000001,1.06052127061106,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","not_severe","lateral hindbrain, glutamatergic neuron",2.89497098597317,0.211513478924329,0.321425197742698,18,"lmx1ba;lmx1bb","not_severe",2.89497098597317,0.211513478924329,0.321425197742698,0,0.299125230519503,1,1,0.0500000000000001,1.09884261571181,18,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain (lhx9+, barhl1b+)",2.58739954930178,0.255501150373135,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.07343250209279,0.0724664503049146,0.321425197742698,-0.513967047208995,0.265579035810039,0.0547776591127133,0.39607342852599,0.490198438397272,1.6719652174118,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",2.65169002838641,0.0877263927883474,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.81800824224543,0.116299656057759,0.321425197742698,0.166318213859021,0.145676113315837,0.255340035010956,0.510680070021913,0.207565017951714,1.18152809163342,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",0.958033677634107,0.382039611499553,0.321425197742698,18,"lmx1ba;lmx1bb","severe",0.620199807243701,0.243619319207358,0.321425197742698,-0.337833870390405,0.453105547798508,0.457040431705842,0.76173405284307,0.115713158517877,1.41317989698538,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, (lmx1ba+, lmx1bb+)",2.46737790092472,0.176737489383062,0.321425197742698,18,"lmx1ba;lmx1bb","severe",1.98663182178237,0.20686858622581,0.321425197742698,-0.480746079142345,0.272085927825188,0.079214685705198,0.39607342852599,0.423547706018267,1.61738951283954,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.73126401895613,0.0953471540001767,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.67451630566157,0.1526052709169,0.321425197742698,-0.0567477132945529,0.179942903409814,0.752908646885518,0.836565163206131,0.0614693771445119,1.07800246908278,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, glutamatergic neuron",4.53571063536522,0.0919093915148673,0.321425197742698,18,"lmx1ba;lmx1bb","severe",4.49527508670779,0.061065722892485,0.321425197742698,-0.0404355486574319,0.110346539415674,0.714535390474541,0.836565163206131,0.0655199767032511,1.05090370728242,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, glutamatergic neuron (lhx9+)",2.28190444006579,0.196485382553334,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.32590882994854,0.117041199568445,0.321425197742698,0.0440043898827489,0.228703187458222,0.847674256362783,0.847674256362783,0.0542516281146182,1.08457826614892,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, marginal zone",2.08050359607202,0.349828235663633,0.321425197742698,18,"lmx1ba;lmx1bb","severe",1.43333939391978,0.344297837069882,0.321425197742698,-0.647164202152238,0.490836831420105,0.189284084940533,0.473210212351333,0.261129768220209,1.91162291208797,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","hindbrain, marginal zone, (ebf3a+)",2.7382153933042,0.178141570040211,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.65362305091757,0.104572729762487,0.321425197742698,-0.0845923423866264,0.206566877273123,0.682726745455284,0.836565163206131,0.0694235282011781,1.1042036405527,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
18,"ctrl-inj","severe","lateral hindbrain, glutamatergic neuron",2.83158893300816,0.122460152687078,0.321425197742698,18,"lmx1ba;lmx1bb","severe",2.531797671305,0.157213275815064,0.321425197742698,-0.299791261703153,0.199279961583311,0.134520458455348,0.448401528184493,0.324607596312443,1.34977581156488,18,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain (lhx9+, barhl1b+)",2.12952116558519,0.150142025037551,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.55910021603121,0.141991948277333,0.321425197742698,0.429579050446018,0.206650286856732,0.0392859042244661,0.392859042244661,0.547313563131112,1.53663209085812,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",3.03487585534036,0.0381360925458551,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",3.0051828605192,0.0473151137387481,0.321425197742698,-0.0296929948211595,0.0607707293256934,0.625810640868021,0.960669101622287,0.0777684913635805,1.03334306951165,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",0.43965641296765,0.322109117955425,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",0.892013016605949,0.342305576062543,0.321425197742698,0.452356603638299,0.47002913874943,0.337347112205324,0.892681884523095,0.160982625463328,1.57729355543042,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, (lmx1ba+, lmx1bb+)",2.50988155383701,0.0684709890682637,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.51027850569787,0.112858112269355,0.321425197742698,0.000396951860867745,0.132004658436695,0.997604547756056,0.997604547756056,0.0500010358417635,1.04247465318105,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.88544828858136,0.0701590821971582,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.845178395784,0.0641607472828034,0.321425197742698,-0.0402698927973626,0.0950731208419886,0.672468371135601,0.960669101622287,0.0707943020871088,1.04769428420416,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron",4.33795151385136,0.0526659877189325,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",4.34522432977171,0.0619163072103997,0.321425197742698,0.00727281592034945,0.081285517535311,0.92882193934189,0.997604547756056,0.0509175249140685,1.02668156314995,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron (lhx9+)",2.3807426676377,0.161319304117499,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.32075769303301,0.172611262545397,0.321425197742698,-0.059984974604689,0.236259530682828,0.799913615443344,0.997604547756056,0.0574168241795383,1.09474124621229,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, marginal zone",1.14598109091098,0.254265251724953,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",1.41990577903953,0.312084298177307,0.321425197742698,0.273924688128555,0.402551148804194,0.497220981846904,0.960669101622287,0.104501862349696,1.32744608703048,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","hindbrain, marginal zone, (ebf3a+)",2.68366049843454,0.0985676167692931,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.82497935256415,0.115089985951985,0.321425197742698,0.141318854129618,0.151529798858199,0.352469608009073,0.892681884523095,0.154038382370431,1.15320358648907,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","not_severe","lateral hindbrain, glutamatergic neuron",2.39161151849839,0.165282541227169,0.321425197742698,24,"lmx1ba;lmx1bb","not_severe",2.6387413173698,0.210379392177189,0.321425197742698,0.247129798871407,0.267540290586959,0.357072753809238,0.892681884523095,0.152007294207157,1.28322282528775,24,"not_severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain (lhx9+, barhl1b+)",2.177316395628,0.209370051043229,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.09292839886502,0.0619348813057725,0.321425197742698,-0.0843879967629761,0.218338608120974,0.699656042038769,0.818205985225807,0.0672820111503516,1.10652683439523,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",2.80364762712989,0.0755608145165417,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.94027284616775,0.0896877201621107,0.321425197742698,0.136625219037862,0.117274566033221,0.245807590708024,0.818205985225807,0.21420721850964,1.14680897581404,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",0.457458753147381,0.267621999780022,0.321425197742698,24,"lmx1ba;lmx1bb","severe",0.571981486395275,0.134193249548608,0.321425197742698,0.114522733247894,0.299381634357676,0.702591621149424,0.818205985225807,0.0669256043357899,1.1479506076174,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, (lmx1ba+, lmx1bb+)",2.36595600033236,0.142855012060624,0.321425197742698,24,"lmx1ba;lmx1bb","severe",1.88560687305088,0.144091321384938,0.321425197742698,-0.480349127281477,0.20290358146001,0.0191491079804326,0.191491079804326,0.658154949626635,1.61664545787112,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, gabaergic and glutamatergic neuron, eye",2.70544407578525,0.0753879541324381,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.60842646969333,0.107342792142573,0.321425197742698,-0.0970176060919155,0.131170952017732,0.460644937284826,0.818205985225807,0.114639854657213,1.10450191341525,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, glutamatergic neuron",4.35668209028001,0.0699787283784755,0.321425197742698,24,"lmx1ba;lmx1bb","severe",4.32351935754293,0.0413605813596748,0.321425197742698,-0.0331627327370825,0.0812878841887199,0.683861251644558,0.818205985225807,0.0692753599932085,1.03968411170114,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, glutamatergic neuron (lhx9+)",2.33270917505337,0.149573544060845,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.31672859033143,0.0963485329027419,0.321425197742698,-0.0159805847219401,0.177919321253854,0.928546787589337,0.928546787589337,0.0509246556184167,1.05934174324999,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, marginal zone",1.51137817616417,0.228521711455208,0.321425197742698,24,"lmx1ba;lmx1bb","severe",1.13813866214049,0.249784774688144,0.321425197742698,-0.373239514023683,0.338547790234148,0.271965312441154,0.818205985225807,0.196684282489612,1.45438434119599,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","hindbrain, marginal zone, (ebf3a+)",2.65189793164683,0.152147564999353,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.70862444338983,0.0717186996664511,0.321425197742698,0.0567265117429914,0.168203607027552,0.736385386703226,0.818205985225807,0.063128490989489,1.0751762844201,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
24,"ctrl-inj","severe","lateral hindbrain, glutamatergic neuron",2.32822946553337,0.102104911142151,0.321425197742698,24,"lmx1ba;lmx1bb","severe",2.27556800270163,0.10379950214421,0.321425197742698,-0.0526614628317459,0.14560133764747,0.718081841744789,0.818205985225807,0.0651161665087455,1.06721390196005,24,"severe","ctrl-inj","lmx1ba;lmx1bb"
