run_id,pair_id,embryo_id,set_type,set_rank,genotype,bin_src_hpf,bin_tgt_hpf,bin_mid_hpf,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
phase2_24_48_ott_v1,20251205_C10_e01__30to32,20251205_C10_e01,mutant,15,cep290_homozygous,30.0,32.0,31.0,-3232.6628,-380.752,69.13492,355.3548,-99.0095,-11.020212,42.685287,-219.44267,-148.79507,349.8806
phase2_24_48_ott_v1,20251205_C10_e01__32to34,20251205_C10_e01,mutant,15,cep290_homozygous,32.0,34.0,33.0,-974.1596,-700.7562,222.73756,70.412796,-7.937805,21.299925,5.167528,59.2618,-33.146416,-32.31299
phase2_24_48_ott_v1,20251205_C10_e01__34to36,20251205_C10_e01,mutant,15,cep290_homozygous,34.0,36.0,35.0,-1403.7242,-900.52673,153.55606,-22.411493,-21.188244,1.3734093,-61.404827,16.238419,21.971916,59.64995
phase2_24_48_ott_v1,20251205_C10_e01__36to38,20251205_C10_e01,mutant,15,cep290_homozygous,36.0,38.0,37.0,-810.856,-607.4267,105.57711,-40.003498,26.91918,29.657103,49.308666,60.57761,-36.691162,-25.953049
phase2_24_48_ott_v1,20251205_C10_e01__38to40,20251205_C10_e01,mutant,15,cep290_homozygous,38.0,40.0,39.0,1653.6038,-549.9585,-121.25086,-132.74693,57.354588,-132.64465,-57.80179,8.890928,33.719006,-130.54156
phase2_24_48_ott_v1,20251205_C10_e01__40to42,20251205_C10_e01,mutant,15,cep290_homozygous,40.0,42.0,41.0,-1651.8317,-763.6417,227.86102,-159.81462,25.557676,59.976006,57.198112,11.476563,-78.79697,-18.58788
phase2_24_48_ott_v1,20251205_C10_e01__42to44,20251205_C10_e01,mutant,15,cep290_homozygous,42.0,44.0,43.0,-1978.6718,-844.57684,189.3341,56.830162,-85.01283,-0.90559953,3.8512478,50.884098,-50.25208,43.511307
phase2_24_48_ott_v1,20251205_C10_e01__44to46,20251205_C10_e01,mutant,15,cep290_homozygous,44.0,46.0,45.0,4160.3433,305.14587,-236.29366,528.1392,-72.890656,-181.24516,74.4345,-157.74956,27.126194,263.62085
phase2_24_48_ott_v1,20251205_C10_e01__46to48,20251205_C10_e01,mutant,15,cep290_homozygous,46.0,48.0,47.0,-6430.1475,-1119.2174,548.7268,-169.56525,-69.45078,46.278446,-18.4278,-26.74347,-268.4774,108.66357
phase2_24_48_ott_v1,20251212_F11_e01__24to26,20251212_F11_e01,mutant,16,cep290_homozygous,24.0,26.0,25.0,3577.0947,-1404.6139,-133.011,-150.58612,47.028965,-85.75723,-137.96117,185.97052,250.6475,-157.02634
phase2_24_48_ott_v1,20251212_F11_e01__26to28,20251212_F11_e01,mutant,16,cep290_homozygous,26.0,28.0,27.0,-6948.1904,477.56805,339.88693,-183.60037,-356.49203,122.29916,287.9943,-199.13219,-110.34307,35.181404
phase2_24_48_ott_v1,20251212_F11_e01__28to30,20251212_F11_e01,mutant,16,cep290_homozygous,28.0,30.0,29.0,2030.5476,-1422.2518,31.55904,133.99692,72.70696,-46.634132,-138.03171,45.64611,45.392235,16.873524
phase2_24_48_ott_v1,20251212_F11_e01__30to32,20251212_F11_e01,mutant,16,cep290_homozygous,30.0,32.0,31.0,-625.5418,-828.1694,125.47179,-34.451794,14.785368,20.530842,15.3475895,66.24925,-32.014305,-44.539074
phase2_24_48_ott_v1,20251212_F11_e01__32to34,20251212_F11_e01,mutant,16,cep290_homozygous,32.0,34.0,33.0,805.01825,-857.69055,-7.464158,-161.50194,59.609936,-96.18657,-91.56692,-5.9656444,77.96489,1.0152513
phase2_24_48_ott_v1,20251212_F11_e01__34to36,20251212_F11_e01,mutant,16,cep290_homozygous,34.0,36.0,35.0,-1171.2742,-752.8056,153.47183,-80.5802,-4.225779,39.60271,25.488632,36.90922,-0.24260184,7.1421137
phase2_24_48_ott_v1,20251212_F11_e01__36to38,20251212_F11_e01,mutant,16,cep290_homozygous,36.0,38.0,37.0,-630.03345,-653.2026,87.14101,-89.924286,13.408167,-9.7009535,28.815605,52.443184,18.29276,-33.962543
phase2_24_48_ott_v1,20251212_F11_e01__38to40,20251212_F11_e01,mutant,16,cep290_homozygous,38.0,40.0,39.0,-1202.5833,-679.7047,112.14451,-125.39533,25.782936,-26.873728,19.943733,35.23021,-44.623558,-88.46383
phase2_24_48_ott_v1,20251212_F11_e01__40to42,20251212_F11_e01,mutant,16,cep290_homozygous,40.0,42.0,41.0,-2626.4055,-1143.247,378.08517,-265.87033,128.44495,-10.720451,103.03593,143.73323,-71.922165,-120.890205
phase2_24_48_ott_v1,20251212_F11_e01__42to44,20251212_F11_e01,mutant,16,cep290_homozygous,42.0,44.0,43.0,-58.12924,-698.7257,68.18753,-39.337505,12.499706,-3.0368595,2.198494,47.108185,-8.299649,-62.74612
phase2_24_48_ott_v1,20251212_F11_e01__44to46,20251212_F11_e01,mutant,16,cep290_homozygous,44.0,46.0,45.0,-700.036,-732.4358,109.643486,-42.1381,29.150282,-14.371333,2.64279,57.529118,-12.971284,-32.132305
phase2_24_48_ott_v1,20251212_F11_e01__46to48,20251212_F11_e01,mutant,16,cep290_homozygous,46.0,48.0,47.0,-486.77567,-603.58405,91.79909,-7.0545864,24.557455,-13.859404,8.82398,41.04151,-22.575224,-44.3299
phase2_24_48_ott_v1,20250512_D08_e01__24to26,20250512_D08_e01,mutant,17,cep290_homozygous,24.0,26.0,25.0,-315.12036,-698.27423,90.97991,-41.234623,19.44743,7.547312,9.893721,78.014275,-24.889809,-10.731642
phase2_24_48_ott_v1,20250512_D08_e01__26to28,20250512_D08_e01,mutant,17,cep290_homozygous,26.0,28.0,27.0,-319.6648,-763.9384,119.24335,29.160254,34.264824,16.558397,-14.907717,60.128277,-26.189402,-6.5787463
phase2_24_48_ott_v1,20250512_D08_e01__28to30,20250512_D08_e01,mutant,17,cep290_homozygous,28.0,30.0,29.0,-1041.8704,-585.5135,73.42618,8.612973,-49.10733,15.063426,8.862216,-19.24746,-46.20396,30.120575
phase2_24_48_ott_v1,20250512_D08_e01__30to32,20250512_D08_e01,mutant,17,cep290_homozygous,30.0,32.0,31.0,-974.37317,-566.5079,147.27873,17.455912,-28.710978,63.102016,77.997314,37.161465,-52.416325,-5.2790265
phase2_24_48_ott_v1,20250512_D08_e01__32to34,20250512_D08_e01,mutant,17,cep290_homozygous,32.0,34.0,33.0,-768.684,-673.51654,162.9555,63.796047,-36.141163,17.309307,14.275508,30.575747,-13.409592,4.0984855
phase2_24_48_ott_v1,20250512_D08_e01__34to36,20250512_D08_e01,mutant,17,cep290_homozygous,34.0,36.0,35.0,-163.59868,-721.6216,78.022354,-32.75353,-6.587133,-2.5447385,12.631371,31.451077,9.715852,-37.921967
phase2_24_48_ott_v1,20250512_D08_e01__36to38,20250512_D08_e01,mutant,17,cep290_homozygous,36.0,38.0,37.0,528.19366,-654.4001,44.290237,-73.40708,70.90409,-52.01747,-18.618694,51.492905,23.586195,-102.44412
phase2_24_48_ott_v1,20250512_D08_e01__38to40,20250512_D08_e01,mutant,17,cep290_homozygous,38.0,40.0,39.0,93.56636,-725.9099,23.046177,-101.31194,7.763745,-33.076366,-6.50873,50.288906,17.589462,-46.26479
phase2_24_48_ott_v1,20250512_D08_e01__40to42,20250512_D08_e01,mutant,17,cep290_homozygous,40.0,42.0,41.0,820.7386,-514.2538,-14.847832,29.47939,58.69501,34.256138,-6.081634,55.309944,-37.07571,-82.223915
phase2_24_48_ott_v1,20250512_D08_e01__42to44,20250512_D08_e01,mutant,17,cep290_homozygous,42.0,44.0,43.0,-1002.9558,-726.4004,149.56816,6.3974614,-33.26018,61.142868,52.017582,38.049377,-2.4811137,50.82781
phase2_24_48_ott_v1,20250512_D08_e01__44to46,20250512_D08_e01,mutant,17,cep290_homozygous,44.0,46.0,45.0,-167.15411,-646.3425,60.643913,-58.205975,36.057076,-6.4847307,11.630236,39.467308,-8.908245,-45.840935
phase2_24_48_ott_v1,20250512_D08_e01__46to48,20250512_D08_e01,mutant,17,cep290_homozygous,46.0,48.0,47.0,406.87384,-721.87317,14.105839,-57.71205,21.187887,-7.8146243,-8.880983,32.357613,6.3267303,-20.403692
phase2_24_48_ott_v1,20251205_A03_e01__24to26,20251205_A03_e01,mutant,18,cep290_homozygous,24.0,26.0,25.0,-912.0697,-383.60022,72.832214,32.97733,31.784306,11.430508,27.459019,25.586317,-35.78799,-13.23933
phase2_24_48_ott_v1,20251205_A03_e01__26to28,20251205_A03_e01,mutant,18,cep290_homozygous,26.0,28.0,27.0,-1706.0714,-358.0033,103.48492,119.23351,-31.620508,54.707264,55.50594,-7.2118106,-113.850136,98.40412
phase2_24_48_ott_v1,20251205_A03_e01__28to30,20251205_A03_e01,mutant,18,cep290_homozygous,28.0,30.0,29.0,-880.9152,-446.38025,64.8112,-55.253567,24.582481,-14.738845,26.188482,-12.416221,-68.83463,-36.914864
phase2_24_48_ott_v1,20251205_A03_e01__30to32,20251205_A03_e01,mutant,18,cep290_homozygous,30.0,32.0,31.0,-1377.5155,-571.46075,127.06143,-17.667923,0.36703148,67.8207,69.72348,68.58781,-126.337776,13.857731
phase2_24_48_ott_v1,20251205_A03_e01__32to34,20251205_A03_e01,mutant,18,cep290_homozygous,32.0,34.0,33.0,-137.79926,-681.1106,38.907295,-39.422504,-2.2371387,7.1516094,-2.195926,29.436228,-0.7718947,-42.90335
phase2_24_48_ott_v1,20251205_A03_e01__34to36,20251205_A03_e01,mutant,18,cep290_homozygous,34.0,36.0,35.0,-439.09467,-724.9443,92.404106,71.36585,-19.609024,-42.432613,-24.344831,54.37276,17.897825,59.66579
phase2_24_48_ott_v1,20251205_A03_e01__36to38,20251205_A03_e01,mutant,18,cep290_homozygous,36.0,38.0,37.0,-210.9805,-895.9537,103.586266,-19.18409,47.6176,-3.5392697,8.992265,50.44679,-12.791234,3.8707814
phase2_24_48_ott_v1,20251205_A03_e01__38to40,20251205_A03_e01,mutant,18,cep290_homozygous,38.0,40.0,39.0,415.7668,-763.4859,34.914516,-31.856888,47.513485,-16.264158,-34.804104,44.423077,-7.7416673,-17.384289
phase2_24_48_ott_v1,20251205_A03_e01__40to42,20251205_A03_e01,mutant,18,cep290_homozygous,40.0,42.0,41.0,21132.396,4530.3506,-4405.702,-349.7018,-196.53337,1669.6844,-1305.7146,-2442.9744,2582.6538,-181.19456
phase2_24_48_ott_v1,20251205_A03_e01__42to44,20251205_A03_e01,mutant,18,cep290_homozygous,42.0,44.0,43.0,-14907.617,12877.81,-1132.5249,-649.8424,-476.0827,237.69511,119.328766,-1.7503303,-741.27484,1527.7174
phase2_24_48_ott_v1,20251205_A03_e01__44to46,20251205_A03_e01,mutant,18,cep290_homozygous,44.0,46.0,45.0,-420.65115,-556.5154,67.80026,8.444856,40.581547,14.871683,27.584618,51.912373,-25.764772,-15.2780695
phase2_24_48_ott_v1,20251205_A03_e01__46to48,20251205_A03_e01,mutant,18,cep290_homozygous,46.0,48.0,47.0,-1214.1467,-769.2628,153.01935,-70.39759,-3.935381,9.17311,14.182645,62.15836,-51.140026,-42.39498
phase2_24_48_ott_v1,20251112_D08_e01__24to26,20251112_D08_e01,mutant,19,cep290_homozygous,24.0,26.0,25.0,-5696.743,505.00793,-35.904915,-450.21912,-114.76478,124.84714,346.04803,175.25354,-222.22159,-354.6673
phase2_24_48_ott_v1,20251112_D08_e01__26to28,20251112_D08_e01,mutant,19,cep290_homozygous,26.0,28.0,27.0,-1011.4256,-643.8248,115.800934,3.795206,20.007072,36.160667,38.830196,50.597317,-76.76626,10.457893
phase2_24_48_ott_v1,20251112_D08_e01__28to30,20251112_D08_e01,mutant,19,cep290_homozygous,28.0,30.0,29.0,5624.825,-1574.7916,-455.60703,-379.96194,34.65242,-244.81161,-226.2596,100.70562,240.72775,35.109825
phase2_24_48_ott_v1,20251112_D08_e01__30to32,20251112_D08_e01,mutant,19,cep290_homozygous,30.0,32.0,31.0,-5952.326,116.784004,101.49711,-809.99744,63.914932,59.389038,161.18904,69.00141,-104.559006,-601.50385
phase2_24_48_ott_v1,20251112_D08_e01__32to34,20251112_D08_e01,mutant,19,cep290_homozygous,32.0,34.0,33.0,-3585.5837,-898.6507,352.17288,-74.51975,-35.399055,-12.270373,55.127007,-42.049656,-25.140152,71.703125
phase2_24_48_ott_v1,20251112_D08_e01__34to36,20251112_D08_e01,mutant,19,cep290_homozygous,34.0,36.0,35.0,5457.237,-735.41943,-179.64586,244.39998,129.36343,-146.2149,-273.69876,76.82883,219.72885,234.14078
phase2_24_48_ott_v1,20251112_D08_e01__36to38,20251112_D08_e01,mutant,19,cep290_homozygous,36.0,38.0,37.0,-4560.347,-848.89496,496.11188,-148.49886,63.105793,160.92195,129.37393,144.86362,-211.44264,-56.34996
phase2_24_48_ott_v1,20251112_D08_e01__38to40,20251112_D08_e01,mutant,19,cep290_homozygous,38.0,40.0,39.0,-319.2951,-674.55615,69.4124,-99.0419,20.842398,-18.40027,3.8625655,5.1652617,5.605815,-7.942361
phase2_24_48_ott_v1,20251112_D08_e01__40to42,20251112_D08_e01,mutant,19,cep290_homozygous,40.0,42.0,41.0,-2579.3103,-736.7465,146.63095,-267.72162,22.70632,188.10194,102.96833,121.660614,-92.94331,-164.7781
phase2_24_48_ott_v1,20251112_D08_e01__42to44,20251112_D08_e01,mutant,19,cep290_homozygous,42.0,44.0,43.0,2616.8452,-746.07184,-252.53368,-296.21497,141.0965,-40.098206,-98.73104,-1.0467786,78.11071,-55.321304
phase2_24_48_ott_v1,20251112_D08_e01__44to46,20251112_D08_e01,mutant,19,cep290_homozygous,44.0,46.0,45.0,-2708.2014,-1064.644,446.1534,139.44019,52.498653,175.97829,73.19368,150.25499,-159.97112,74.53999
phase2_24_48_ott_v1,20251112_D08_e01__46to48,20251112_D08_e01,mutant,19,cep290_homozygous,46.0,48.0,47.0,25303.95,5591.5063,-9752.234,-5009.143,-2650.039,-5062.4375,-2053.875,-17236.049,30712.783,-20905.766
phase2_24_48_ott_v1,20251212_E10_e01__24to26,20251212_E10_e01,mutant,20,cep290_homozygous,24.0,26.0,25.0,-3054.8196,-578.6095,208.38373,-34.960083,-4.5698967,100.25885,74.41644,82.40445,-194.59558,68.03136
phase2_24_48_ott_v1,20251212_E10_e01__26to28,20251212_E10_e01,mutant,20,cep290_homozygous,26.0,28.0,27.0,994.58435,-745.6616,-64.74014,-112.5616,-29.875772,-48.5799,-70.51668,-7.1094623,40.445187,-42.442223
phase2_24_48_ott_v1,20251212_E10_e01__28to30,20251212_E10_e01,mutant,20,cep290_homozygous,28.0,30.0,29.0,1556.2458,-2173.1458,360.89636,137.41713,-21.203663,-55.352554,-24.474833,50.51152,31.839031,21.33804
phase2_24_48_ott_v1,20251212_E10_e01__30to32,20251212_E10_e01,mutant,20,cep290_homozygous,30.0,32.0,31.0,-2517.3145,-238.46506,128.3036,112.57169,-111.60923,59.0925,2.0675364,-38.824562,-116.443016,147.14522
phase2_24_48_ott_v1,20251212_E10_e01__32to34,20251212_E10_e01,mutant,20,cep290_homozygous,32.0,34.0,33.0,226.89526,-793.0224,20.011305,-119.27853,-2.5562005,-45.12552,-49.62826,0.019919937,70.05864,-6.796147
phase2_24_48_ott_v1,20251212_E10_e01__34to36,20251212_E10_e01,mutant,20,cep290_homozygous,34.0,36.0,35.0,1201.9109,-622.5305,81.97666,38.661926,78.41963,-2.3626187,-22.110756,2.3906915,50.163456,55.081905
phase2_24_48_ott_v1,20251212_E10_e01__36to38,20251212_E10_e01,mutant,20,cep290_homozygous,36.0,38.0,37.0,-796.4303,-693.85834,95.576584,-50.7519,30.944668,-10.461854,12.528913,54.917767,-19.907444,-25.090332
phase2_24_48_ott_v1,20251212_E10_e01__38to40,20251212_E10_e01,mutant,20,cep290_homozygous,38.0,40.0,39.0,-2338.894,-803.00037,221.22047,-90.45207,95.94392,-9.947158,-20.589481,49.8709,-26.755167,-71.69822
phase2_24_48_ott_v1,20251212_E10_e01__40to42,20251212_E10_e01,mutant,20,cep290_homozygous,40.0,42.0,41.0,-1051.1707,-701.4445,151.98306,0.71269596,29.405476,-11.12588,7.0212855,37.575943,-42.665344,8.501806
phase2_24_48_ott_v1,20251212_E10_e01__42to44,20251212_E10_e01,mutant,20,cep290_homozygous,42.0,44.0,43.0,-189.70825,-629.5176,95.30124,-19.085173,30.264238,-18.194014,-0.9964854,54.47884,-22.308472,-33.84957
phase2_24_48_ott_v1,20251212_E10_e01__44to46,20251212_E10_e01,mutant,20,cep290_homozygous,44.0,46.0,45.0,320.83978,-668.71844,74.475044,-107.4242,57.06561,-24.0864,16.585712,39.307602,-1.3040138,-127.93629
phase2_24_48_ott_v1,20251212_E10_e01__46to48,20251212_E10_e01,mutant,20,cep290_homozygous,46.0,48.0,47.0,-2187.425,-741.03864,145.89282,30.10399,79.79838,37.511517,78.14184,5.5637884,-40.89364,-69.847946
phase2_24_48_ott_v1,20251212_H07_e01__24to26,20251212_H07_e01,reference_wt,1,cep290_wildtype,24.0,26.0,25.0,3302.2888,-1606.3207,192.51329,137.83159,-70.202995,-64.80404,-135.20763,197.26132,57.451427,-204.21611
phase2_24_48_ott_v1,20251212_H07_e01__26to28,20251212_H07_e01,reference_wt,1,cep290_wildtype,26.0,28.0,27.0,-2920.0957,-137.40836,203.05453,154.60066,29.37273,59.262684,18.003239,-168.35855,-113.52121,168.6478
phase2_24_48_ott_v1,20251212_H07_e01__28to30,20251212_H07_e01,reference_wt,1,cep290_wildtype,28.0,30.0,29.0,1353.7502,-1149.0062,82.81884,-192.44125,31.410723,17.463575,-36.028812,153.77745,97.845566,-137.2059
phase2_24_48_ott_v1,20251212_H07_e01__30to32,20251212_H07_e01,reference_wt,1,cep290_wildtype,30.0,32.0,31.0,426.7698,-731.0509,-75.91814,-128.50952,7.9177837,-53.079998,-68.79497,-10.435829,70.28961,-2.272796
phase2_24_48_ott_v1,20251212_H07_e01__32to34,20251212_H07_e01,reference_wt,1,cep290_wildtype,32.0,34.0,33.0,-5435.4517,-397.12967,489.31427,-98.43355,-139.06653,114.11653,17.231058,51.361397,-181.31177,-16.837812
phase2_24_48_ott_v1,20251212_H07_e01__34to36,20251212_H07_e01,reference_wt,1,cep290_wildtype,34.0,36.0,35.0,103.13233,-541.48914,39.85387,-31.22362,34.243286,9.937043,-16.594574,29.440052,-1.1071995,-19.139763
phase2_24_48_ott_v1,20251212_H07_e01__36to38,20251212_H07_e01,reference_wt,1,cep290_wildtype,36.0,38.0,37.0,-2964.1602,-1036.396,346.10867,-177.396,45.505344,91.38743,34.158348,7.026939,-118.58017,-63.212143
phase2_24_48_ott_v1,20251212_H07_e01__38to40,20251212_H07_e01,reference_wt,1,cep290_wildtype,38.0,40.0,39.0,-140.18268,-565.83044,65.68729,-36.952065,22.95436,8.310176,11.275804,36.89986,-11.669514,-57.921165
phase2_24_48_ott_v1,20251212_H07_e01__40to42,20251212_H07_e01,reference_wt,1,cep290_wildtype,40.0,42.0,41.0,-1625.1333,-950.6373,116.73733,-254.05733,-36.79221,-3.3065016,22.451834,70.99662,9.655172,-85.13081
phase2_24_48_ott_v1,20251212_H07_e01__42to44,20251212_H07_e01,reference_wt,1,cep290_wildtype,42.0,44.0,43.0,1303.7429,-612.00745,74.2486,233.38756,42.009705,12.958206,-54.66482,6.134306,58.589355,39.7047
phase2_24_48_ott_v1,20251212_H07_e01__44to46,20251212_H07_e01,reference_wt,1,cep290_wildtype,44.0,46.0,45.0,1455.8214,-582.2439,-11.4626255,106.76281,10.006906,-31.725578,-42.69932,-25.03358,74.87385,77.526695
phase2_24_48_ott_v1,20251212_H07_e01__46to48,20251212_H07_e01,reference_wt,1,cep290_wildtype,46.0,48.0,47.0,189.51338,-353.31256,82.45956,87.744316,-8.100578,62.190342,55.414288,29.219437,-28.818655,-5.7593307
phase2_24_48_ott_v1,20251112_H05_e01__24to26,20251112_H05_e01,reference_wt,2,cep290_wildtype,24.0,26.0,25.0,2065.114,-1574.5372,182.22037,165.83049,121.71418,-48.58101,-143.23485,-59.316868,6.9552226,-5.4005775
phase2_24_48_ott_v1,20251112_H05_e01__26to28,20251112_H05_e01,reference_wt,2,cep290_wildtype,26.0,28.0,27.0,-730.4386,-468.9676,73.62762,-41.829296,44.593678,-8.5953455,-7.8240466,31.586048,-38.106052,-5.727029
phase2_24_48_ott_v1,20251112_H05_e01__28to30,20251112_H05_e01,reference_wt,2,cep290_wildtype,28.0,30.0,29.0,-1495.0222,-659.3414,68.53388,1.8189356,35.41831,1.6154017,5.0990734,44.225292,18.45588,-51.237007
phase2_24_48_ott_v1,20251112_H05_e01__30to32,20251112_H05_e01,reference_wt,2,cep290_wildtype,30.0,32.0,31.0,-983.0272,-792.5296,76.84623,-18.446573,-16.861177,-7.5518107,-29.792885,27.619062,-141.29091,58.782963
phase2_24_48_ott_v1,20251112_H05_e01__32to34,20251112_H05_e01,reference_wt,2,cep290_wildtype,32.0,34.0,33.0,-1564.1382,-577.31726,162.51431,80.03976,-14.4409075,60.888607,16.463676,0.08274238,-79.50361,95.28248
phase2_24_48_ott_v1,20251112_H05_e01__34to36,20251112_H05_e01,reference_wt,2,cep290_wildtype,34.0,36.0,35.0,-592.6853,-750.9582,125.17859,3.4958446,15.423823,-18.10072,-2.177754,41.835693,-13.462022,22.650255
phase2_24_48_ott_v1,20251112_H05_e01__36to38,20251112_H05_e01,reference_wt,2,cep290_wildtype,36.0,38.0,37.0,-1524.2166,-861.6033,293.46466,100.518906,-103.8663,9.312207,63.495903,78.74641,-60.26807,29.175653
phase2_24_48_ott_v1,20251112_H05_e01__38to40,20251112_H05_e01,reference_wt,2,cep290_wildtype,38.0,40.0,39.0,-1089.7769,-795.37067,172.06793,-48.105835,5.559923,18.177113,33.401802,60.49055,-44.09164,-2.9700012
phase2_24_48_ott_v1,20251112_H05_e01__40to42,20251112_H05_e01,reference_wt,2,cep290_wildtype,40.0,42.0,41.0,-1699.7084,-732.777,228.53212,-12.501028,43.579647,19.811613,67.798645,93.72575,-52.505775,16.864248
phase2_24_48_ott_v1,20251112_H05_e01__42to44,20251112_H05_e01,reference_wt,2,cep290_wildtype,42.0,44.0,43.0,31173.912,8853.22,-11914.14,-15145.881,35016.645,-774.3626,21813.082,4031.2734,-5146.3955,3428.1252
phase2_24_48_ott_v1,20251112_H05_e01__44to46,20251112_H05_e01,reference_wt,2,cep290_wildtype,44.0,46.0,45.0,-21216.957,33706.95,-4478.357,560.3893,-200.42973,-1104.9266,-3314.8418,-454.71674,4250.805,6706.6987
phase2_24_48_ott_v1,20251112_H05_e01__46to48,20251112_H05_e01,reference_wt,2,cep290_wildtype,46.0,48.0,47.0,-3331.4539,-752.14404,276.29074,-244.76175,-14.628713,52.92346,145.7406,170.11533,-112.45271,-185.78052
phase2_24_48_ott_v1,20251112_F08_e01__24to26,20251112_F08_e01,reference_wt,3,cep290_wildtype,24.0,26.0,25.0,-1110.119,-363.81393,74.60681,-51.912464,6.630833,22.521507,43.16144,21.63623,-51.841297,2.865104
phase2_24_48_ott_v1,20251112_F08_e01__26to28,20251112_F08_e01,reference_wt,3,cep290_wildtype,26.0,28.0,27.0,-12.30862,-701.9929,26.431545,-32.815723,11.904303,-29.444496,-0.21093819,20.114628,11.143635,29.443886
phase2_24_48_ott_v1,20251112_F08_e01__28to30,20251112_F08_e01,reference_wt,3,cep290_wildtype,28.0,30.0,29.0,-725.2754,-571.8732,30.321777,-17.771671,-16.204128,10.1171,10.475626,-19.312582,12.429386,7.284963
phase2_24_48_ott_v1,20251112_F08_e01__30to32,20251112_F08_e01,reference_wt,3,cep290_wildtype,30.0,32.0,31.0,-915.92377,-748.9009,148.21841,-32.00614,15.33652,41.65082,48.81445,58.748882,-48.41595,-53.716816
phase2_24_48_ott_v1,20251112_F08_e01__32to34,20251112_F08_e01,reference_wt,3,cep290_wildtype,32.0,34.0,33.0,-2342.3245,-493.34164,274.77188,101.44809,-69.30399,67.09825,108.61772,63.48848,-113.84215,97.93141
phase2_24_48_ott_v1,20251112_F08_e01__34to36,20251112_F08_e01,reference_wt,3,cep290_wildtype,34.0,36.0,35.0,-1463.6682,-644.6529,107.57973,18.828655,-66.92749,18.945429,-12.634659,-11.175002,-23.426113,59.214973
phase2_24_48_ott_v1,20251112_F08_e01__36to38,20251112_F08_e01,reference_wt,3,cep290_wildtype,36.0,38.0,37.0,-918.1808,-919.3136,142.28723,-105.661125,12.538019,-24.294384,-48.05596,50.466705,15.480413,42.289055
phase2_24_48_ott_v1,20251112_F08_e01__38to40,20251112_F08_e01,reference_wt,3,cep290_wildtype,38.0,40.0,39.0,-1174.9554,-829.4046,141.51764,-120.550285,21.966072,8.873629,25.081594,68.22711,-14.269686,-57.75219
phase2_24_48_ott_v1,20251112_F08_e01__40to42,20251112_F08_e01,reference_wt,3,cep290_wildtype,40.0,42.0,41.0,-338.8442,-666.985,114.39359,-76.442345,40.299835,3.029111,15.436788,58.75947,13.359932,-43.18395
phase2_24_48_ott_v1,20251112_F08_e01__42to44,20251112_F08_e01,reference_wt,3,cep290_wildtype,42.0,44.0,43.0,2877.0654,-418.373,-90.71125,164.31673,-11.247371,-65.88057,-3.7672148,6.714328,109.47633,63.78679
phase2_24_48_ott_v1,20251112_F08_e01__44to46,20251112_F08_e01,reference_wt,3,cep290_wildtype,44.0,46.0,45.0,-3350.0066,-837.6133,348.68604,-103.98714,116.26085,102.64166,-44.61285,130.14331,-131.72523,83.52228
phase2_24_48_ott_v1,20251112_F08_e01__46to48,20251112_F08_e01,reference_wt,3,cep290_wildtype,46.0,48.0,47.0,28593.07,9914.438,-3691.4998,19980.662,-20742.914,-10400.772,26242.465,10230.201,-11997.187,-12611.591
